"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-04-16T23:51:21Z"
"Version","20250416235121"
"OfferCode","AWSEndUserMessaging3pFees"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","usageType","operation","Conversation Type","ISO","Message Fee","Message Type","Region Code","serviceName"
"J3FGF9H6D8CCXDCE","JRTCKXETXF","J3FGF9H6D8CCXDCE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bosnia and Herzegovina using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BA-ConversationFee-Marketing","","Marketing","BA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"J3W9E9ZW58JM86V8","JRTCKXETXF","J3W9E9ZW58JM86V8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Spain using Authentication template","2025-04-01","0","Inf","Messages","0.0342000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ES-ConversationFee-Authentication","","Authentication","ES","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"J4T82AXA65JM5384","JRTCKXETXF","J4T82AXA65JM5384.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Wallis and Futuna Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-WF-ConversationFee-Marketing","","Marketing","WF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"J6KXNW7U3KWCFC8H","JRTCKXETXF","J6KXNW7U3KWCFC8H.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to South Africa using Marketing template","2025-04-01","0","Inf","Messages","0.0379000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ZA-ConversationFee-Marketing","","Marketing","ZA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"J6UC9T6UMJPEUFA5","JRTCKXETXF","J6UC9T6UMJPEUFA5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Israel using Marketing template","2025-04-01","0","Inf","Messages","0.0353000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IL-ConversationFee-Marketing","","Marketing","IL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"J8HFW7CPXM767M95","JRTCKXETXF","J8HFW7CPXM767M95.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Saint Helena using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SH-ConversationFee-Utility","","Utility","SH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"J9C5E6P89BCESBUG","JRTCKXETXF","J9C5E6P89BCESBUG.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Montserrat using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MS-ConversationFee-Service","","Service","MS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JD3JT5BKQ4NZ9DHN","JRTCKXETXF","JD3JT5BKQ4NZ9DHN.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kuwait using Authentication template","2025-04-01","0","Inf","Messages","0.0178000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KW-ConversationFee-Authentication","","Authentication","KW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JDF6G9B8NVYTQU3C","JRTCKXETXF","JDF6G9B8NVYTQU3C.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Oman using Authentication template","2025-04-01","0","Inf","Messages","0.0178000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-OM-ConversationFee-Authentication","","Authentication","OM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JDYUJXHBG6PNEN4U","JRTCKXETXF","JDYUJXHBG6PNEN4U.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Algeria using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-DZ-ConversationFee-Service","","Service","DZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JEG4HC7SV78Q3QUS","JRTCKXETXF","JEG4HC7SV78Q3QUS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to British Virgin Islands using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-VG-ConversationFee-Utility","","Utility","VG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JEHGDVCG8Q2C4QTZ","JRTCKXETXF","JEHGDVCG8Q2C4QTZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Turkmenistan using Marketing template","2025-04-01","0","Inf","Messages","0.0732000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TM-ConversationFee-Marketing","","Marketing","TM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JFVB7QAMY49PM98Z","JRTCKXETXF","JFVB7QAMY49PM98Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Greece using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GR-ConversationFee-Marketing","","Marketing","GR","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JFW73M8QPQ6HZR68","JRTCKXETXF","JFW73M8QPQ6HZR68.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Peru using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PE-ConversationFee-Service","","Service","PE","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JG9Q957DHUZTA54V","JRTCKXETXF","JG9Q957DHUZTA54V.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Guyana using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GY-ConversationFee-Authentication","","Authentication","GY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JH763NA6U8KXK8TH","JRTCKXETXF","JH763NA6U8KXK8TH.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Faroe Islands using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FO-ConversationFee-Service","","Service","FO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JHG8KHF63M69EPVS","JRTCKXETXF","JHG8KHF63M69EPVS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Marshall Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MH-ConversationFee-Marketing","","Marketing","MH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JHJW86D6ZVEFNTET","JRTCKXETXF","JHJW86D6ZVEFNTET.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bangladesh using Marketing template","2025-04-01","0","Inf","Messages","0.0732000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BD-ConversationFee-Marketing","","Marketing","BD","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JHYB4944BBDJGSW7","JRTCKXETXF","JHYB4944BBDJGSW7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Finland using Utility template","2025-04-01","0","Inf","Messages","0.0300000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FI-ConversationFee-Utility","","Utility","FI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JJJV43J2DME7B9ZC","JRTCKXETXF","JJJV43J2DME7B9ZC.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Cook Islands using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CK-ConversationFee-Authentication","","Authentication","CK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JN3KECBQJMGXHAE6","JRTCKXETXF","JN3KECBQJMGXHAE6.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Djibouti using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-DJ-ConversationFee-Utility","","Utility","DJ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JPNDFHCP7M3Y8GM2","JRTCKXETXF","JPNDFHCP7M3Y8GM2.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Iceland using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IS-ConversationFee-Utility","","Utility","IS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JRFJPJ6JRSQ35K8H","JRTCKXETXF","JRFJPJ6JRSQ35K8H.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Iraq using Utility template","2025-04-01","0","Inf","Messages","0.0157000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IQ-ConversationFee-Utility","","Utility","IQ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JSMN9H39KAVTUUGQ","JRTCKXETXF","JSMN9H39KAVTUUGQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to South Korea using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KR-ConversationFee-Service","","Service","KR","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JSMW34U7FJD3GKKF","JRTCKXETXF","JSMW34U7FJD3GKKF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Cook Islands using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CK-ConversationFee-Service","","Service","CK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JSSY9Z3FBDUCGJVG","JRTCKXETXF","JSSY9Z3FBDUCGJVG.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Malaysia using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MY-ConversationFee-Marketing","","Marketing","MY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JT4TWFT2YK7VY3UZ","JRTCKXETXF","JT4TWFT2YK7VY3UZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Tanzania using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TZ-ConversationFee-Service","","Service","TZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JWJ6RE63KFE3QDT8","JRTCKXETXF","JWJ6RE63KFE3QDT8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Trinidad and Tobago using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TT-ConversationFee-Utility","","Utility","TT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JXUH4M3DRKWRX6NK","JRTCKXETXF","JXUH4M3DRKWRX6NK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to British Indian Ocean Territory using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IO-ConversationFee-Marketing","","Marketing","IO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"JZSGTTBANR6ACGZ3","JRTCKXETXF","JZSGTTBANR6ACGZ3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Virgin Islands using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-VI-ConversationFee-Utility","","Utility","VI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K2GBWDGFNCT8RQ6C","JRTCKXETXF","K2GBWDGFNCT8RQ6C.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Malaysia using Utility template","2025-04-01","0","Inf","Messages","0.0140000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MY-ConversationFee-Utility","","Utility","MY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K2K2RKBX3Z986JP3","JRTCKXETXF","K2K2RKBX3Z986JP3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Guinea using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GN-ConversationFee-Marketing","","Marketing","GN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K2K4H8RU8UM67UVA","JRTCKXETXF","K2K4H8RU8UM67UVA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Saint-Martin using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MF-ConversationFee-Utility","","Utility","MF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K2MG4FW8CQH3GS4R","JRTCKXETXF","K2MG4FW8CQH3GS4R.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to US Minor Outlying Islands using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-UM-ConversationFee-Utility","","Utility","UM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K2N9SAM7VEVE2DHY","JRTCKXETXF","K2N9SAM7VEVE2DHY.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Portugal using Utility template","2025-04-01","0","Inf","Messages","0.0300000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PT-ConversationFee-Utility","","Utility","PT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K4NQ4ZKXPKVANWBN","JRTCKXETXF","K4NQ4ZKXPKVANWBN.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Burundi using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BI-ConversationFee-Utility","","Utility","BI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K64AXK762CRMPAHA","JRTCKXETXF","K64AXK762CRMPAHA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Netherlands using Marketing template","2025-04-01","0","Inf","Messages","0.1597000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NL-ConversationFee-Marketing","","Marketing","NL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K68ZDMUDP7BWUF4J","JRTCKXETXF","K68ZDMUDP7BWUF4J.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Lesotho using Marketing template","2025-04-01","0","Inf","Messages","0.0225000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LS-ConversationFee-Marketing","","Marketing","LS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K8FDNUNE5UYCTMHF","JRTCKXETXF","K8FDNUNE5UYCTMHF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Hungary using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-HU-ConversationFee-Service","","Service","HU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"K9NDNKP422R8XVA9","JRTCKXETXF","K9NDNKP422R8XVA9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Israel using Utility template","2025-04-01","0","Inf","Messages","0.0053000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IL-ConversationFee-Utility","","Utility","IL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"KA83R4QUJNRDFC8G","JRTCKXETXF","KA83R4QUJNRDFC8G.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Uzbekistan using Utility template","2025-04-01","0","Inf","Messages","0.0157000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-UZ-ConversationFee-Utility","","Utility","UZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"KAP3UEDGDGBU4YXF","JRTCKXETXF","KAP3UEDGDGBU4YXF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Armenia using Utility template","2025-04-01","0","Inf","Messages","0.0353000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AM-ConversationFee-Utility","","Utility","AM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"KBBGP36DPNJHND2Y","JRTCKXETXF","KBBGP36DPNJHND2Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Oman using Utility template","2025-04-01","0","Inf","Messages","0.0157000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-OM-ConversationFee-Utility","","Utility","OM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"KBUMD4CSJFRW58JS","JRTCKXETXF","KBUMD4CSJFRW58JS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Vanuatu using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-VU-ConversationFee-Authentication","","Authentication","VU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
